level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	2	0	0	0	0	0	0	2480	3509	-1	
2	2	1	0	0	0	84	67	826	74	-1	
3	2	1	1	0	0	84	67	826	74	-1	
4	2	1	1	1	0	84	67	826	74	-1	
5	2	1	1	1	1	84	68	290	60	92.683540	AZNAR
5	2	1	1	1	2	403	67	331	74	91.310043	INNOVA,
5	2	1	1	1	3	766	67	144	62	85.773216	S.L.
2	2	2	0	0	0	83	164	536	33	-1	
3	2	2	1	0	0	83	164	536	33	-1	
4	2	2	1	1	0	83	164	536	33	-1	
5	2	2	1	1	1	83	165	107	27	92.212456	AVDA.
5	2	2	1	1	2	206	164	166	30	92.015274	ENRIQUE
5	2	2	1	1	3	387	164	157	33	91.200699	GIMENO,
5	2	2	1	1	4	562	165	57	28	96.757820	108
2	2	3	0	0	0	87	231	371	29	-1	
3	2	3	1	0	0	87	231	371	29	-1	
4	2	3	1	1	0	87	231	371	29	-1	
5	2	3	1	1	1	87	232	99	28	88.060661	12006
5	2	3	1	1	2	239	231	219	29	88.060661	CASTELLON
2	2	4	0	0	0	86	323	127	29	-1	
3	2	4	1	0	0	86	323	127	29	-1	
4	2	4	1	1	0	86	323	127	29	-1	
5	2	4	1	1	1	86	323	127	29	91.913757	NIF/CIF
2	2	5	0	0	0	315	324	183	28	-1	
3	2	5	1	0	0	315	324	183	28	-1	
4	2	5	1	1	0	315	324	183	28	-1	
5	2	5	1	1	1	315	324	183	28	92.018166	B12648531
2	2	6	0	0	0	84	394	140	29	-1	
3	2	6	1	0	0	84	394	140	29	-1	
4	2	6	1	1	0	84	394	140	29	-1	
5	2	6	1	1	1	84	394	140	29	95.817123	Teléfono
2	2	7	0	0	0	314	395	185	28	-1	
3	2	7	1	0	0	314	395	185	28	-1	
4	2	7	1	1	0	314	395	185	28	-1	
5	2	7	1	1	1	314	395	185	28	96.024132	964201414
2	2	8	0	0	0	86	453	89	28	-1	
3	2	8	1	0	0	86	453	89	28	-1	
4	2	8	1	1	0	86	453	89	28	-1	
5	2	8	1	1	1	86	453	89	28	95.877647	Email
2	2	9	0	0	0	1692	494	273	28	-1	
3	2	9	1	0	0	1692	494	273	28	-1	
4	2	9	1	1	0	1692	494	273	28	-1	
5	2	9	1	1	1	1692	494	94	28	95.803513	Datos
5	2	9	1	1	2	1798	494	47	28	96.310982	del
5	2	9	1	1	3	1859	494	106	28	96.310982	cliente
2	2	10	0	0	0	84	511	74	28	-1	
3	2	10	1	0	0	84	511	74	28	-1	
4	2	10	1	1	0	84	511	74	28	-1	
5	2	10	1	1	1	84	511	74	28	96.838371	Web
2	2	11	0	0	0	312	511	373	28	-1	
3	2	11	1	0	0	312	511	373	28	-1	
4	2	11	1	1	0	312	511	373	28	-1	
5	2	11	1	1	1	312	511	373	28	90.531555	www.aznarinnova.com
2	2	12	0	0	0	1274	560	361	33	-1	
3	2	12	1	0	0	1274	560	361	33	-1	
4	2	12	1	1	0	1274	560	361	33	-1	
5	2	12	1	1	1	1274	560	284	33	92.712204	MONEDEROLID,
5	2	12	1	1	2	1573	560	62	29	91.499222	S.L.
2	2	13	0	0	0	1273	619	520	29	-1	
3	2	13	1	0	0	1273	619	520	29	-1	
4	2	13	1	1	0	1273	619	520	29	-1	
5	2	13	1	1	1	1273	619	36	29	89.979126	C/
5	2	13	1	1	2	1322	619	150	29	89.979126	NICASIO
5	2	13	1	1	3	1486	620	122	27	96.266968	PEREZ
5	2	13	1	1	4	1623	620	36	27	96.403900	14
5	2	13	1	1	5	1674	619	119	29	96.737122	LOCAL
2	2	14	0	0	0	1271	678	103	28	-1	
3	2	14	1	0	0	1271	678	103	28	-1	
4	2	14	1	1	0	1271	678	103	28	-1	
