level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	6	0	0	0	0	0	0	2480	3509	-1	
2	6	1	0	0	0	84	67	826	74	-1	
3	6	1	1	0	0	84	67	826	74	-1	
4	6	1	1	1	0	84	67	826	74	-1	
5	6	1	1	1	1	84	68	290	60	92.683540	AZNAR
5	6	1	1	1	2	403	67	330	74	91.310043	INNOVA,
5	6	1	1	1	3	766	67	144	62	85.773216	S.L.
2	6	2	0	0	0	83	164	536	96	-1	
3	6	2	1	0	0	83	164	536	96	-1	
4	6	2	1	1	0	83	164	536	33	-1	
5	6	2	1	1	1	83	165	107	27	92.212456	AVDA.
5	6	2	1	1	2	206	164	166	30	92.015274	ENRIQUE
5	6	2	1	1	3	387	164	157	33	91.200699	GIMENO,
5	6	2	1	1	4	562	165	57	28	96.757820	108
4	6	2	1	2	0	87	231	370	29	-1	
5	6	2	1	2	1	87	232	99	28	83.761009	12006
5	6	2	1	2	2	239	231	218	29	85.201454	CASTELLON
2	6	3	0	0	0	86	323	412	29	-1	
3	6	3	1	0	0	86	323	412	29	-1	
4	6	3	1	1	0	86	323	412	29	-1	
5	6	3	1	1	1	86	323	127	29	90.301361	NIF/CIF
5	6	3	1	1	2	315	324	183	28	91.431259	B12648531
2	6	4	0	0	0	84	394	415	87	-1	
3	6	4	1	0	0	84	394	415	87	-1	
4	6	4	1	1	0	84	394	415	29	-1	
5	6	4	1	1	1	84	394	140	29	92.209976	Teléfono
5	6	4	1	1	2	314	395	185	28	96.212242	964201414
4	6	4	1	2	0	86	453	88	28	-1	
5	6	4	1	2	1	86	453	88	28	92.416412	Email
2	6	5	0	0	0	84	494	1881	54	-1	
3	6	5	1	0	0	84	494	1881	54	-1	
4	6	5	1	1	0	84	494	1881	54	-1	
5	6	5	1	1	1	84	511	74	28	91.967102	Web
5	6	5	1	1	2	312	502	373	46	81.891754	www.aznarinnova.com
5	6	5	1	1	3	1692	494	93	28	91.627998	Datos
5	6	5	1	1	4	1798	494	47	28	93.299683	del
5	6	5	1	1	5	1859	494	106	28	91.841171	cliente
2	6	6	0	0	0	1271	560	522	146	-1	
