level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	4	0	0	0	0	0	0	2480	3509	-1	
2	4	1	0	0	0	84	67	826	74	-1	
3	4	1	1	0	0	84	67	826	74	-1	
4	4	1	1	1	0	84	67	826	74	-1	
5	4	1	1	1	1	84	68	290	60	92.683540	AZNAR
5	4	1	1	1	2	403	67	331	74	91.310043	INNOVA,
5	4	1	1	1	3	766	67	144	62	85.773216	S.L.
2	4	2	0	0	0	83	164	536	33	-1	
3	4	2	1	0	0	83	164	536	33	-1	
4	4	2	1	1	0	83	164	536	33	-1	
5	4	2	1	1	1	83	165	107	27	92.212456	AVDA.
5	4	2	1	1	2	206	164	166	30	92.015274	ENRIQUE
5	4	2	1	1	3	387	164	157	33	91.200699	GIMENO,
5	4	2	1	1	4	562	165	57	28	96.757820	108
2	4	3	0	0	0	87	231	371	29	-1	
3	4	3	1	0	0	87	231	371	29	-1	
4	4	3	1	1	0	87	231	371	29	-1	
5	4	3	1	1	1	87	232	99	28	88.060661	12006
5	4	3	1	1	2	239	231	219	29	88.060661	CASTELLON
2	4	4	0	0	0	86	323	127	29	-1	
3	4	4	1	0	0	86	323	127	29	-1	
4	4	4	1	1	0	86	323	127	29	-1	
5	4	4	1	1	1	86	323	127	29	91.913757	NIF/CIF
2	4	5	0	0	0	315	324	183	28	-1	
3	4	5	1	0	0	315	324	183	28	-1	
4	4	5	1	1	0	315	324	183	28	-1	
5	4	5	1	1	1	315	324	183	28	92.018166	B12648531
2	4	6	0	0	0	84	394	140	29	-1	
3	4	6	1	0	0	84	394	140	29	-1	
4	4	6	1	1	0	84	394	140	29	-1	
5	4	6	1	1	1	84	394	140	29	95.817123	Teléfono
2	4	7	0	0	0	314	395	185	28	-1	
3	4	7	1	0	0	314	395	185	28	-1	
4	4	7	1	1	0	314	395	185	28	-1	
5	4	7	1	1	1	314	395	185	28	96.024132	964201414
2	4	8	0	0	0	86	453	89	28	-1	
3	4	8	1	0	0	86	453	89	28	-1	
