level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2480	3505	-1	
2	1	1	0	0	0	150	112	1434	64	-1	
3	1	1	1	0	0	150	112	1434	64	-1	
4	1	1	1	1	0	150	112	1434	64	-1	
5	1	1	1	1	1	150	113	226	55	96.238380	RED
5	1	1	1	1	2	412	112	321	57	95.982315	POINT
5	1	1	1	1	3	1473	149	111	27	95.843651	004234
2	1	2	0	0	0	1474	199	502	82	-1	
3	1	2	1	0	0	1474	199	502	82	-1	
4	1	2	1	1	0	1474	199	309	31	-1	
5	1	2	1	1	1	1474	199	242	31	91.671410	MONEDEROLID,
5	1	2	1	1	2	1730	199	53	27	92.229118	S.L.
4	1	2	1	2	0	1474	240	502	41	-1	
5	1	2	1	2	1	1474	249	95	26	96.704811	PLAZA
5	1	2	1	2	2	1582	249	130	27	96.820747	MARCOS
5	1	2	1	2	3	1726	240	185	35	96.022476	FERNANDEZ
5	1	2	1	2	4	1923	248	53	33	96.964607	S/N
2	1	3	0	0	0	88	66	718	246	-1	
3	1	3	1	0	0	88	66	718	246	-1	
4	1	3	1	1	0	88	66	718	246	-1	
5	1	3	1	1	1	88	66	718	246	95.000000	 
2	1	4	0	0	0	1422	134	12	304	-1	
3	1	4	1	0	0	1422	134	12	304	-1	
4	1	4	1	1	0	1422	134	12	304	-1	
5	1	4	1	1	1	1422	134	12	304	95.000000	 
2	1	5	0	0	0	101	771	271	8	-1	
3	1	5	1	0	0	101	771	271	8	-1	
4	1	5	1	1	0	101	771	271	8	-1	
5	1	5	1	1	1	101	771	271	8	95.000000	 
2	1	6	0	0	0	101	844	271	8	-1	
3	1	6	1	0	0	101	844	271	8	-1	
4	1	6	1	1	0	101	844	271	8	-1	
5	1	6	1	1	1	101	844	271	8	95.000000	 
2	1	7	0	0	0	115	299	2252	619	-1	
3	1	7	1	0	0	115	299	2252	619	-1	
4	1	7	1	1	0	1472	299	522	27	-1	
5	1	7	1	1	1	1472	299	93	27	96.892517	47014
5	1	7	1	1	2	1796	299	198	27	92.215393	VALLADOLID
4	1	7	1	2	0	1471	353	198	27	-1	
5	1	7	1	2	1	1471	353	198	27	92.080582	VALLADOLID
4	1	7	1	3	0	132	393	1462	45	-1	
5	1	7	1	3	1	132	393	201	37	92.082001	GUASCH
5	1	7	1	3	2	353	393	220	37	96.292229	FASHION
5	1	7	1	3	3	592	393	188	45	93.050072	GROUP,
5	1	7	1	3	4	798	393	83	37	90.505096	S.L.
5	1	7	1	3	5	1474	400	120	35	96.238686	ESPANA
4	1	7	1	4	0	133	524	304	28	-1	
5	1	7	1	4	1	133	524	55	28	96.207138	Red
5	1	7	1	4	2	203	525	75	27	92.945038	Point
5	1	7	1	4	3	289	525	23	27	92.489624	&
5	1	7	1	4	4	323	524	114	28	92.322861	Onades
4	1	7	1	5	0	132	574	301	33	-1	
5	1	7	1	5	1	132	575	69	27	93.297081	Ctra.
5	1	7	1	5	2	216	574	99	28	92.693199	Caldes
5	1	7	1	5	3	328	575	45	26	96.021034	Km
5	1	7	1	5	4	387	575	46	32	96.021034	0,2
4	1	7	1	6	0	135	624	378	34	-1	
5	1	7	1	6	1	135	625	89	27	93.298111	17240
5	1	7	1	6	2	239	624	163	34	92.879005	Llagostera,
5	1	7	1	6	3	416	625	97	27	96.938377	Girona
4	1	7	1	7	0	131	675	324	27	-1	
5	1	7	1	7	1	131	675	90	26	92.266220	V.A.T.
5	1	7	1	7	2	237	675	36	27	93.285118	ES
5	1	7	1	7	3	287	675	168	27	92.998123	B64584857
4	1	7	1	8	0	115	724	2236	40	-1	
5	1	7	1	8	1	115	728	38	24	87.861916	N°
5	1	7	1	8	2	164	728	37	25	92.959274	de
5	1	7	1	8	3	212	728	105	25	92.433289	Pedido
5	1	7	1	8	4	499	728	88	25	96.626480	Fecha
5	1	7	1	8	5	1068	729	23	23	92.425072	F.
5	1	7	1	8	6	1103	728	92	25	92.430771	Servir
5	1	7	1	8	7	1704	728	104	25	93.038254	Pedido
5	1	7	1	8	8	1818	728	45	25	96.698547	del
5	1	7	1	8	9	1875	728	104	25	96.393814	cliente
5	1	7	1	8	10	2137	724	54	40	53.771240	Ctrl
5	1	7	1	8	11	2287	727	64	32	96.891579	Pag.
4	1	7	1	9	0	283	804	2084	34	-1	
5	1	7	1	9	1	283	806	86	27	96.233017	8167
5	1	7	1	9	2	455	805	175	33	96.872177	29/07/2026
5	1	7	1	9	3	1043	805	175	33	96.734596	01/02/2027
5	1	7	1	9	4	2168	805	35	27	96.992371	50
5	1	7	1	9	5	2357	804	10	27	96.634178	1
4	1	7	1	10	0	119	870	2154	48	-1	
5	1	7	1	10	1	119	887	123	31	93.117996	Agencia
5	1	7	1	10	2	254	887	83	25	93.060036	Envio
5	1	7	1	10	3	1034	878	117	26	89.826401	Seccion
5	1	7	1	10	4	1335	870	131	41	92.452950	Sucursal
5	1	7	1	10	5	1673	883	158	25	91.683975	Proveedor
5	1	7	1	10	6	2046	888	227	30	92.692909	Representante
2	1	8	0	0	0	113	955	2230	107	-1	
3	1	8	1	0	0	113	955	2230	107	-1	
4	1	8	1	1	0	113	955	2230	27	-1	
5	1	8	1	1	1	113	968	10	4	90.791100	-
5	1	8	1	1	2	1964	955	79	27	93.260277	JUAN
5	1	8	1	1	3	2058	955	22	26	91.491653	L.
5	1	8	1	1	4	2095	955	128	27	96.748283	GUERRA
5	1	8	1	1	5	2236	955	107	27	96.878471	DURAN
4	1	8	1	2	0	192	1031	1530	31	-1	
5	1	8	1	2	1	192	1031	67	31	96.231216	Tipo
5	1	8	1	2	2	270	1032	76	30	96.361664	Pago
5	1	8	1	2	3	702	1032	95	24	95.667534	Forma
5	1	8	1	2	4	810	1032	75	30	95.667534	Pago
5	1	8	1	2	5	1214	1033	55	23	90.932808	NIF
5	1	8	1	2	6	1586	1031	136	26	95.983276	Teléfono
2	1	9	0	0	0	113	1097	1643	36	-1	
3	1	9	1	0	0	113	1097	1643	36	-1	
4	1	9	1	1	0	113	1097	1643	36	-1	
5	1	9	1	1	1	113	1097	92	29	96.321594	GIRO
5	1	9	1	1	2	625	1098	39	28	96.843796	60
5	1	9	1	1	3	679	1097	82	28	92.667557	DIAS
5	1	9	1	1	4	776	1098	61	27	89.297844	F.F.
5	1	9	1	1	5	1212	1106	168	27	89.485535	B47486535
5	1	9	1	1	6	1588	1106	168	27	96.800735	983303702
2	1	10	0	0	0	566	1270	1826	1821	-1	
3	1	10	1	0	0	568	1270	1549	34	-1	
4	1	10	1	1	0	568	1270	1549	34	-1	
5	1	10	1	1	1	568	1274	12	26	96.951401	1
5	1	10	1	1	2	649	1274	134	27	96.823471	1033131
5	1	10	1	1	3	1056	1274	109	24	92.668381	ANTAO
5	1	10	1	1	4	1175	1274	57	30	96.849258	Top
5	1	10	1	1	5	1242	1273	77	25	96.537148	foam
5	1	10	1	1	6	1701	1270	113	25	93.213303	BOLSA
5	1	10	1	1	7	1829	1270	13	24	82.630653	1
5	1	10	1	1	8	1854	1270	46	25	41.061382	ud.
5	1	10	1	1	9	1948	1273	81	20	85.101433	PVPR:
5	1	10	1	1	10	2041	1272	76	26	96.778297	17,30
3	1	10	2	0	0	567	1313	1790	37	-1	
4	1	10	2	1	0	567	1313	1790	37	-1	
5	1	10	2	1	1	567	1322	52	22	95.599770	Cod.
5	1	10	2	1	2	631	1322	43	22	91.552467	Col.
5	1	10	2	1	3	717	1322	62	22	74.721237	Color
5	1	10	2	1	4	1100	1321	25	19	94.552902	38
5	1	10	2	1	5	1211	1321	25	19	96.399094	40
5	1	10	2	1	6	1323	1321	26	18	95.548752	42
5	1	10	2	1	7	1432	1314	30	36	96.317154	44
5	1	10	2	1	8	1549	1321	26	19	91.557320	46
5	1	10	2	1	9	1657	1313	29	36	96.215714	48
5	1	10	2	1	10	2294	1319	63	17	93.213287	TOTAL
3	1	10	3	0	0	573	1371	1819	73	-1	
4	1	10	3	1	0	573	1371	1818	23	-1	
5	1	10	3	1	1	573	1371	37	19	88.163048	B81
5	1	10	3	1	2	717	1371	52	23	93.243927	Copa
5	1	10	3	1	3	780	1371	12	18	96.915260	B
5	1	10	3	1	4	1264	1371	11	19	96.927269	3
5	1	10	3	1	5	1376	1371	12	18	96.975723	4
5	1	10	3	1	6	1489	1371	11	19	96.957512	3
5	1	10	3	1	7	2368	1371	23	19	96.823952	10
4	1	10	3	2	0	864	1422	1528	22	-1	
5	1	10	3	2	1	864	1422	94	19	93.013458	PRECIOS
5	1	10	3	2	2	1219	1422	57	22	92.500549	17,30
5	1	10	3	2	3	1331	1422	57	22	92.582176	17,30
5	1	10	3	2	4	1444	1422	57	22	92.452591	17,30
5	1	10	3	2	5	2321	1422	71	22	92.020935	173,00
3	1	10	4	0	0	566	1695	1551	31	-1	
4	1	10	4	1	0	566	1695	1551	31	-1	
5	1	10	4	1	1	566	1699	18	26	95.970322	2
5	1	10	4	1	2	649	1699	138	27	90.528198	1033280
5	1	10	4	1	3	1056	1699	109	24	92.145752	ANTAO
5	1	10	4	1	4	1176	1698	107	25	91.685493	Cadera
5	1	10	4	1	5	1294	1698	18	25	97.017052	8
5	1	10	4	1	6	1701	1695	113	25	92.129288	BOLSA
5	1	10	4	1	7	1829	1695	13	24	77.973076	1
5	1	10	4	1	8	1854	1695	46	25	54.300720	ud.
5	1	10	4	1	9	1948	1699	81	20	82.408409	PVPR:
5	1	10	4	1	10	2041	1698	76	26	96.439034	13,50
3	1	10	5	0	0	567	1738	1790	37	-1	
4	1	10	5	1	0	567	1738	1790	37	-1	
5	1	10	5	1	1	567	1748	52	22	90.740433	Cod.
5	1	10	5	1	2	631	1748	43	22	92.328903	Col.
5	1	10	5	1	3	1100	1746	25	19	96.959724	38
5	1	10	5	1	4	1211	1746	25	19	96.857605	40
5	1	10	5	1	5	1323	1746	26	18	89.269928	42
5	1	10	5	1	6	1432	1739	30	36	91.207047	44
5	1	10	5	1	7	1549	1746	26	19	96.993317	46
5	1	10	5	1	8	1657	1738	29	36	96.215714	48
5	1	10	5	1	9	2294	1744	63	17	93.239548	TOTAL
3	1	10	6	0	0	572	1796	1820	73	-1	
4	1	10	6	1	0	572	1796	1819	19	-1	
5	1	10	6	1	1	572	1796	37	19	92.319252	081
5	1	10	6	1	2	1264	1796	11	19	96.927269	3
5	1	10	6	1	3	1376	1796	12	18	96.975723	4
5	1	10	6	1	4	1489	1796	11	19	96.957512	3
5	1	10	6	1	5	2368	1796	23	19	96.823952	10
4	1	10	6	2	0	864	1847	1528	22	-1	
5	1	10	6	2	1	864	1847	94	19	93.013458	PRECIOS
5	1	10	6	2	2	1219	1847	57	22	92.066803	13,50
5	1	10	6	2	3	1331	1847	57	22	92.442482	13,50
5	1	10	6	2	4	1444	1847	57	22	91.649376	13,50
5	1	10	6	2	5	2321	1847	71	22	92.796883	135,00
3	1	10	7	0	0	567	2120	1550	31	-1	
4	1	10	7	1	0	567	2120	1550	31	-1	
5	1	10	7	1	1	567	2124	18	27	95.201500	3
5	1	10	7	1	2	649	2124	134	27	84.830376	1033381
5	1	10	7	1	3	1056	2124	109	24	92.148521	ANTAO
5	1	10	7	1	4	1177	2124	99	24	92.300789	Escote
5	1	10	7	1	5	1288	2123	47	24	92.522186	"V"
5	1	10	7	1	6	1701	2120	113	25	92.811165	BOLSA
5	1	10	7	1	7	1829	2120	13	24	89.117996	1
5	1	10	7	1	8	1854	2120	46	25	76.194954	ud.
5	1	10	7	1	9	1948	2124	81	20	76.194954	PVPR:
5	1	10	7	1	10	2040	2123	77	26	96.639992	30,80
3	1	10	8	0	0	567	2163	1790	37	-1	
4	1	10	8	1	0	567	2163	1790	37	-1	
5	1	10	8	1	1	567	2173	52	22	95.599770	Cod.
5	1	10	8	1	2	631	2173	43	22	91.552467	Col.
5	1	10	8	1	3	717	2173	62	22	74.721237	Color
5	1	10	8	1	4	1100	2171	25	19	94.552902	38
5	1	10	8	1	5	1211	2171	25	19	95.358627	40
5	1	10	8	1	6	1323	2171	26	18	95.548752	42
5	1	10	8	1	7	1432	2164	30	36	96.317154	44
5	1	10	8	1	8	1549	2171	26	19	96.441490	46
5	1	10	8	1	9	1657	2163	29	37	96.118683	48
