level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	10	0	0	0	0	0	0	2480	3505	-1	
2	10	1	0	0	0	149	112	584	57	-1	
3	10	1	1	0	0	149	112	584	57	-1	
4	10	1	1	1	0	149	112	584	57	-1	
5	10	1	1	1	1	149	112	228	56	92.505592	RED
5	10	1	1	1	2	411	112	322	57	92.205910	POINT
2	10	2	0	0	0	88	66	718	246	-1	
3	10	2	1	0	0	88	66	718	246	-1	
4	10	2	1	1	0	88	66	718	246	-1	
5	10	2	1	1	1	88	66	718	246	95.000000	 
2	10	3	0	0	0	1473	149	503	132	-1	
3	10	3	1	0	0	1473	149	503	132	-1	
4	10	3	1	1	0	1473	149	111	27	-1	
5	10	3	1	1	1	1473	149	111	27	96.843323	004234
4	10	3	1	2	0	1474	199	309	31	-1	
5	10	3	1	2	1	1474	199	242	31	92.048019	MONEDEROLID,
5	10	3	1	2	2	1730	199	53	27	90.798218	S.L.
4	10	3	1	3	0	1474	240	502	41	-1	
5	10	3	1	3	1	1474	249	95	26	93.075493	PLAZA
5	10	3	1	3	2	1582	249	130	27	92.006126	MARCOS
5	10	3	1	3	3	1726	240	185	35	93.001495	FERNÁNDEZ
5	10	3	1	3	4	1924	248	52	33	92.660812	S/N
2	10	4	0	0	0	1421	134	14	304	-1	
3	10	4	1	0	0	1421	134	14	304	-1	
4	10	4	1	1	0	1421	134	14	304	-1	
5	10	4	1	1	1	1421	134	14	304	95.000000	 
2	10	5	0	0	0	113	299	2278	1127	-1	
3	10	5	1	0	0	113	299	2278	1127	-1	
4	10	5	1	1	0	1472	299	522	27	-1	
5	10	5	1	1	1	1472	299	93	27	95.870972	47014
5	10	5	1	1	2	1796	299	198	27	91.486473	VALLADOLID
4	10	5	1	2	0	1471	353	197	27	-1	
5	10	5	1	2	1	1471	353	197	27	92.184967	VALLADOLID
4	10	5	1	3	0	132	393	1462	45	-1	
5	10	5	1	3	1	132	393	200	37	92.189354	GUASCH
5	10	5	1	3	2	354	393	219	37	96.292229	FASHION
5	10	5	1	3	3	592	393	188	45	93.050072	GROUP,
5	10	5	1	3	4	798	393	83	37	90.505096	S.L.
5	10	5	1	3	5	1474	400	120	35	92.744743	ESPAÑA
4	10	5	1	4	0	133	524	304	28	-1	
5	10	5	1	4	1	133	524	55	28	96.538940	Red
5	10	5	1	4	2	203	525	75	27	92.541412	Point
5	10	5	1	4	3	289	525	23	27	92.541412	&
5	10	5	1	4	4	323	524	114	28	92.586823	Onades
4	10	5	1	5	0	132	574	301	33	-1	
5	10	5	1	5	1	132	575	69	27	93.297081	Ctra.
5	10	5	1	5	2	216	574	99	28	92.693199	Caldes
5	10	5	1	5	3	328	575	45	26	96.021034	Km
5	10	5	1	5	4	387	575	46	32	96.021034	0,2
4	10	5	1	6	0	135	624	377	34	-1	
5	10	5	1	6	1	135	625	89	27	93.294579	17240
5	10	5	1	6	2	239	624	163	34	92.258865	Llagostera,
5	10	5	1	6	3	416	625	96	27	96.854393	Girona
4	10	5	1	7	0	131	675	324	27	-1	
5	10	5	1	7	1	131	675	90	26	91.047852	V.A.T.
5	10	5	1	7	2	237	675	36	27	93.282654	ES
5	10	5	1	7	3	287	675	168	27	91.711563	B64584857
4	10	5	1	8	0	115	724	2236	39	-1	
5	10	5	1	8	1	115	728	38	24	93.131050	N°
5	10	5	1	8	2	164	728	37	25	93.290100	de
5	10	5	1	8	3	212	728	104	25	92.107834	Pedido
5	10	5	1	8	4	499	728	88	25	96.795265	Fecha
5	10	5	1	8	5	1068	729	23	23	92.491478	F.
5	10	5	1	8	6	1103	728	92	25	91.204010	Servir
5	10	5	1	8	7	1704	728	104	25	92.124619	Pedido
5	10	5	1	8	8	1818	728	45	25	96.410919	del
5	10	5	1	8	9	1875	728	104	25	95.847000	cliente
5	10	5	1	8	10	2137	724	54	39	93.228348	Ctrl
5	10	5	1	8	11	2287	727	64	31	96.082832	Pag.
4	10	5	1	9	0	283	804	2089	34	-1	
5	10	5	1	9	1	283	806	86	27	95.740158	8167
5	10	5	1	9	2	455	805	175	33	96.158455	29/07/2026
5	10	5	1	9	3	1043	805	175	33	96.114311	01/02/2027
5	10	5	1	9	4	2168	805	35	27	97.009193	50
5	10	5	1	9	5	2336	804	36	28	96.976234	10
4	10	5	1	10	0	120	870	2153	47	-1	
5	10	5	1	10	1	120	887	122	30	93.009071	Agencia
5	10	5	1	10	2	254	887	83	25	91.315971	Envio
5	10	5	1	10	3	1035	878	116	26	92.838516	Sección
5	10	5	1	10	4	1336	870	130	45	93.061157	Sucursal
5	10	5	1	10	5	1673	883	158	25	92.588959	Proveedor
5	10	5	1	10	6	2046	888	227	29	91.793488	Representante
4	10	5	1	11	0	113	955	2230	27	-1	
5	10	5	1	11	1	113	968	10	4	87.927254	-
5	10	5	1	11	2	1964	955	79	27	91.842140	JUAN
5	10	5	1	11	3	2058	955	22	26	92.927719	L.
5	10	5	1	11	4	2095	955	128	27	92.323608	GUERRA
5	10	5	1	11	5	2236	955	107	27	92.728271	DURAN
4	10	5	1	12	0	192	1031	1530	30	-1	
5	10	5	1	12	1	192	1031	67	30	91.561684	Tipo
5	10	5	1	12	2	270	1032	76	29	91.561684	Pago
5	10	5	1	12	3	702	1032	95	24	92.546074	Forma
5	10	5	1	12	4	810	1032	75	29	91.690933	Pago
5	10	5	1	12	5	1214	1033	55	23	91.601501	NIF
