level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	4	0	0	0	0	0	0	2480	3505	-1	
2	4	1	0	0	0	150	112	583	57	-1	
3	4	1	1	0	0	150	112	583	57	-1	
4	4	1	1	1	0	150	112	583	57	-1	
5	4	1	1	1	1	150	113	226	55	96.238380	RED
5	4	1	1	1	2	411	112	322	57	95.982315	POINT
2	4	2	0	0	0	1473	149	111	27	-1	
3	4	2	1	0	0	1473	149	111	27	-1	
4	4	2	1	1	0	1473	149	111	27	-1	
5	4	2	1	1	1	1473	149	111	27	96.917534	004234
2	4	3	0	0	0	1474	199	309	31	-1	
3	4	3	1	0	0	1474	199	309	31	-1	
4	4	3	1	1	0	1474	199	309	31	-1	
5	4	3	1	1	1	1474	199	242	31	91.671410	MONEDEROLID,
5	4	3	1	1	2	1730	199	53	27	92.229118	S.L.
2	4	4	0	0	0	1474	240	502	41	-1	
3	4	4	1	0	0	1474	240	502	41	-1	
4	4	4	1	1	0	1474	240	502	41	-1	
5	4	4	1	1	1	1474	249	95	26	96.704811	PLAZA
5	4	4	1	1	2	1582	249	130	27	96.820747	MARCOS
5	4	4	1	1	3	1726	240	185	35	96.022476	FERNANDEZ
5	4	4	1	1	4	1923	248	53	33	96.964607	S/N
2	4	5	0	0	0	1472	299	93	27	-1	
3	4	5	1	0	0	1472	299	93	27	-1	
4	4	5	1	1	0	1472	299	93	27	-1	
5	4	5	1	1	1	1472	299	93	27	96.994797	47014
2	4	6	0	0	0	1796	299	198	27	-1	
3	4	6	1	0	0	1796	299	198	27	-1	
4	4	6	1	1	0	1796	299	198	27	-1	
5	4	6	1	1	1	1796	299	198	27	92.449951	VALLADOLID
2	4	7	0	0	0	1471	353	198	27	-1	
3	4	7	1	0	0	1471	353	198	27	-1	
4	4	7	1	1	0	1471	353	198	27	-1	
5	4	7	1	1	1	1471	353	198	27	92.237122	VALLADOLID
2	4	8	0	0	0	132	393	749	45	-1	
3	4	8	1	0	0	132	393	749	45	-1	
4	4	8	1	1	0	132	393	749	45	-1	
5	4	8	1	1	1	132	393	200	37	92.421181	GUASCH
5	4	8	1	1	2	353	393	220	37	96.340363	FASHION
5	4	8	1	1	3	592	393	188	45	93.295006	GROUP,
5	4	8	1	1	4	798	393	83	37	88.533661	S.L.
2	4	9	0	0	0	1474	400	120	35	-1	
3	4	9	1	0	0	1474	400	120	35	-1	
4	4	9	1	1	0	1474	400	120	35	-1	
5	4	9	1	1	1	1474	400	120	35	96.494797	ESPANA
2	4	10	0	0	0	133	524	304	28	-1	
3	4	10	1	0	0	133	524	304	28	-1	
4	4	10	1	1	0	133	524	304	28	-1	
5	4	10	1	1	1	133	524	55	28	96.538940	Red
5	4	10	1	1	2	203	525	75	27	92.541412	Point
5	4	10	1	1	3	289	525	23	27	92.541412	&
5	4	10	1	1	4	323	524	114	28	91.032837	Onades
2	4	11	0	0	0	132	574	301	33	-1	
3	4	11	1	0	0	132	574	301	33	-1	
4	4	11	1	1	0	132	574	301	33	-1	
5	4	11	1	1	1	132	575	69	27	93.297081	Ctra.
5	4	11	1	1	2	216	574	99	28	92.693199	Caldes
5	4	11	1	1	3	328	575	45	26	96.021034	Km
5	4	11	1	1	4	387	575	46	32	96.021034	0,2
2	4	12	0	0	0	135	624	378	34	-1	
3	4	12	1	0	0	135	624	378	34	-1	
4	4	12	1	1	0	135	624	378	34	-1	
5	4	12	1	1	1	135	625	89	27	93.298111	17240
5	4	12	1	1	2	239	624	163	34	92.879005	Llagostera,
5	4	12	1	1	3	416	625	97	27	96.938377	Girona
2	4	13	0	0	0	131	675	324	27	-1	
3	4	13	1	0	0	131	675	324	27	-1	
4	4	13	1	1	0	131	675	324	27	-1	
5	4	13	1	1	1	131	675	90	26	89.276688	V.A.T.
5	4	13	1	1	2	237	675	36	27	93.268654	ES
5	4	13	1	1	3	287	675	168	27	91.976364	B64584857
2	4	14	0	0	0	115	728	202	25	-1	
3	4	14	1	0	0	115	728	202	25	-1	
4	4	14	1	1	0	115	728	202	25	-1	
5	4	14	1	1	1	115	728	38	24	94.803650	N°
5	4	14	1	1	2	164	728	37	25	93.287727	de
5	4	14	1	1	3	212	728	105	25	92.302032	Pedido
2	4	15	0	0	0	499	728	88	25	-1	
3	4	15	1	0	0	499	728	88	25	-1	
4	4	15	1	1	0	499	728	88	25	-1	
5	4	15	1	1	1	499	728	88	25	96.537361	Fecha
2	4	16	0	0	0	1068	728	127	25	-1	
3	4	16	1	0	0	1068	728	127	25	-1	
4	4	16	1	1	0	1068	728	127	25	-1	
5	4	16	1	1	1	1068	729	23	23	92.521027	F.
5	4	16	1	1	2	1103	728	92	25	92.830559	Servir
2	4	17	0	0	0	1704	728	275	25	-1	
3	4	17	1	0	0	1704	728	275	25	-1	
4	4	17	1	1	0	1704	728	275	25	-1	
5	4	17	1	1	1	1704	728	104	25	93.224190	Pedido
5	4	17	1	1	2	1818	728	45	25	96.177879	del
5	4	17	1	1	3	1875	728	104	25	96.468857	cliente
2	4	18	0	0	0	2137	728	54	25	-1	
3	4	18	1	0	0	2137	728	54	25	-1	
4	4	18	1	1	0	2137	728	54	25	-1	
5	4	18	1	1	1	2137	728	54	25	93.228348	Ctrl
2	4	19	0	0	0	2287	727	64	32	-1	
3	4	19	1	0	0	2287	727	64	32	-1	
4	4	19	1	1	0	2287	727	64	32	-1	
5	4	19	1	1	1	2287	727	64	32	96.891579	Pag.
2	4	20	0	0	0	283	806	86	27	-1	
3	4	20	1	0	0	283	806	86	27	-1	
4	4	20	1	1	0	283	806	86	27	-1	
5	4	20	1	1	1	283	806	86	27	96.769516	8167
2	4	21	0	0	0	455	805	175	33	-1	
3	4	21	1	0	0	455	805	175	33	-1	
4	4	21	1	1	0	455	805	175	33	-1	
5	4	21	1	1	1	455	805	175	33	96.709564	29/07/2026
2	4	22	0	0	0	1043	805	175	33	-1	
3	4	22	1	0	0	1043	805	175	33	-1	
4	4	22	1	1	0	1043	805	175	33	-1	
5	4	22	1	1	1	1043	805	175	33	96.424614	01/02/2027
2	4	23	0	0	0	2168	805	35	27	-1	
3	4	23	1	0	0	2168	805	35	27	-1	
4	4	23	1	1	0	2168	805	35	27	-1	
5	4	23	1	1	1	2168	805	35	27	96.881889	50
2	4	24	0	0	0	2353	804	19	27	-1	
3	4	24	1	0	0	2353	804	19	27	-1	
4	4	24	1	1	0	2353	804	19	27	-1	
5	4	24	1	1	1	2353	804	19	27	96.152328	4
2	4	25	0	0	0	1034	878	117	26	-1	
3	4	25	1	0	0	1034	878	117	26	-1	
4	4	25	1	1	0	1034	878	117	26	-1	
5	4	25	1	1	1	1034	878	117	26	92.911705	Sección
2	4	26	0	0	0	1335	874	131	25	-1	
3	4	26	1	0	0	1335	874	131	25	-1	
4	4	26	1	1	0	1335	874	131	25	-1	
5	4	26	1	1	1	1335	874	131	25	92.486832	Sucursal
2	4	27	0	0	0	1673	883	158	25	-1	
3	4	27	1	0	0	1673	883	158	25	-1	
4	4	27	1	1	0	1673	883	158	25	-1	
5	4	27	1	1	1	1673	883	158	25	92.898758	Proveedor
2	4	28	0	0	0	119	887	218	31	-1	
3	4	28	1	0	0	119	887	218	31	-1	
4	4	28	1	1	0	119	887	218	31	-1	
5	4	28	1	1	1	119	887	123	31	92.112572	Agencia
5	4	28	1	1	2	254	887	83	25	91.397095	Envio
2	4	29	0	0	0	2046	888	227	30	-1	
3	4	29	1	0	0	2046	888	227	30	-1	
4	4	29	1	1	0	2046	888	227	30	-1	
5	4	29	1	1	1	2046	888	227	30	92.886246	Representante
2	4	30	0	0	0	113	968	10	4	-1	
3	4	30	1	0	0	113	968	10	4	-1	
4	4	30	1	1	0	113	968	10	4	-1	
5	4	30	1	1	1	113	968	10	4	90.478836	-
2	4	31	0	0	0	1964	955	379	27	-1	
3	4	31	1	0	0	1964	955	379	27	-1	
4	4	31	1	1	0	1964	955	379	27	-1	
5	4	31	1	1	1	1964	955	79	27	93.267082	JUAN
5	4	31	1	1	2	2058	955	22	26	91.939972	L.
5	4	31	1	1	3	2095	955	128	27	91.322693	GUERRA
5	4	31	1	1	4	2236	955	107	27	92.217575	DURAN
2	4	32	0	0	0	192	1031	154	31	-1	
3	4	32	1	0	0	192	1031	154	31	-1	
4	4	32	1	1	0	192	1031	154	31	-1	
5	4	32	1	1	1	192	1031	67	31	92.524788	Tipo
5	4	32	1	1	2	270	1032	76	30	92.598030	Pago
2	4	33	0	0	0	702	1032	183	30	-1	
3	4	33	1	0	0	702	1032	183	30	-1	
4	4	33	1	1	0	702	1032	183	30	-1	
5	4	33	1	1	1	702	1032	95	24	91.817024	Forma
5	4	33	1	1	2	810	1032	75	30	91.796600	Pago
2	4	34	0	0	0	1214	1033	55	23	-1	
