level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	2	0	0	0	0	0	0	2480	3509	-1	
2	2	1	0	0	0	182	189	76	119	-1	
3	2	1	1	0	0	182	189	76	119	-1	
4	2	1	1	1	0	182	189	76	119	-1	
5	2	1	1	1	1	182	189	76	119	34.403259	í
2	2	2	0	0	0	195	687	51	79	-1	
3	2	2	1	0	0	195	687	51	79	-1	
4	2	2	1	1	0	195	687	51	79	-1	
5	2	2	1	1	1	195	687	51	79	42.771439	A
2	2	3	0	0	0	183	749	78	57	-1	
3	2	3	1	0	0	183	749	78	57	-1	
4	2	3	1	1	0	183	749	78	57	-1	
5	2	3	1	1	1	183	749	78	57	51.567711	N
2	2	4	0	0	0	195	935	51	79	-1	
3	2	4	1	0	0	195	935	51	79	-1	
4	2	4	1	1	0	195	935	51	79	-1	
5	2	4	1	1	1	195	935	51	79	42.771439	A
2	2	5	0	0	0	183	997	78	57	-1	
3	2	5	1	0	0	183	997	78	57	-1	
4	2	5	1	1	0	183	997	78	57	-1	
5	2	5	1	1	1	183	997	78	57	51.567711	N
2	2	6	0	0	0	180	2188	88	105	-1	
3	2	6	1	0	0	180	2188	88	105	-1	
4	2	6	1	1	0	180	2188	88	105	-1	
5	2	6	1	1	1	180	2188	88	105	95.000000	 
2	2	7	0	0	0	306	186	346	66	-1	
3	2	7	1	0	0	306	186	346	66	-1	
4	2	7	1	1	0	306	186	346	30	-1	
5	2	7	1	1	1	306	186	55	24	92.106873	Sita
5	2	7	1	1	2	372	186	143	30	92.792709	Sujetador
5	2	7	1	1	3	525	192	52	18	93.013573	con
5	2	7	1	1	4	589	192	63	18	92.146164	aros
4	2	7	1	2	0	306	223	295	29	-1	
5	2	7	1	2	1	306	223	67	24	96.590843	5265
5	2	7	1	2	2	384	237	9	2	96.548843	-
5	2	7	1	2	3	404	223	49	24	93.272346	594
5	2	7	1	2	4	465	229	57	18	92.577431	rosa
5	2	7	1	2	5	533	229	68	23	91.966057	agua
2	2	8	0	0	0	306	289	166	62	-1	
3	2	8	1	0	0	306	289	166	62	-1	
4	2	8	1	1	0	439	289	33	24	-1	
5	2	8	1	1	1	439	289	33	24	96.867470	95
4	2	8	1	2	0	306	327	152	24	-1	
5	2	8	1	2	1	306	327	20	24	88.889915	C
5	2	8	1	2	2	450	328	8	22	96.819138	1
2	2	9	0	0	0	306	434	362	62	-1	
3	2	9	1	0	0	306	434	362	62	-1	
4	2	9	1	1	0	306	434	362	30	-1	
5	2	9	1	1	1	306	434	80	24	92.078362	Tahiti
5	2	9	1	1	2	398	434	143	30	92.357559	Sujetador
5	2	9	1	1	3	550	434	43	24	92.338188	sin
5	2	9	1	1	4	604	440	64	18	93.076607	aros
4	2	9	1	2	0	306	472	307	24	-1	
5	2	9	1	2	1	306	472	67	24	96.901764	5228
5	2	9	1	2	2	384	486	9	2	95.212212	-
5	2	9	1	2	3	404	472	49	24	93.131912	307
5	2	9	1	2	4	464	472	54	24	92.828354	azul
5	2	9	1	2	5	531	472	82	24	92.784500	noche
2	2	10	0	0	0	307	537	470	63	-1	
3	2	10	1	0	0	307	537	470	63	-1	
4	2	10	1	1	0	439	537	338	24	-1	
5	2	10	1	1	1	439	538	33	23	96.400620	75
5	2	10	1	1	2	541	537	32	24	97.004700	80
5	2	10	1	1	3	643	537	33	24	96.974411	85
5	2	10	1	1	4	745	537	32	24	96.775032	90
4	2	10	1	2	0	307	576	461	24	-1	
5	2	10	1	2	1	307	576	19	23	96.411995	D
5	2	10	1	2	2	448	576	14	24	96.704750	3
5	2	10	1	2	3	549	577	15	22	96.975830	4
5	2	10	1	2	4	651	577	15	22	96.975830	4
5	2	10	1	2	5	754	576	14	24	96.704750	3
2	2	11	0	0	0	306	683	494	61	-1	
3	2	11	1	0	0	306	683	494	61	-1	
4	2	11	1	1	0	306	683	494	30	-1	
5	2	11	1	1	1	306	683	80	24	92.214287	Tahiti
5	2	11	1	1	2	398	683	143	30	92.631729	Sujetador
5	2	11	1	1	3	550	683	43	24	92.442657	sin
5	2	11	1	1	4	604	689	64	18	92.667816	aros
5	2	11	1	1	5	679	683	121	24	92.823265	cazoleta
4	2	11	1	2	0	306	720	237	24	-1	
5	2	11	1	2	1	306	720	67	24	95.187912	5229
5	2	11	1	2	2	384	734	9	2	95.187912	-
5	2	11	1	2	3	404	720	49	24	93.030128	612
5	2	11	1	2	4	464	720	79	24	92.600311	cristal
2	2	12	0	0	0	306	786	462	62	-1	
3	2	12	1	0	0	306	786	462	62	-1	
4	2	12	1	1	0	439	786	134	24	-1	
5	2	12	1	1	1	439	787	33	23	96.135849	75
5	2	12	1	1	2	541	786	32	24	97.003181	80
4	2	12	1	2	0	306	824	462	24	-1	
5	2	12	1	2	1	306	824	20	24	88.562675	C
5	2	12	1	2	2	448	824	14	24	96.772064	3
5	2	12	1	2	3	549	825	15	22	96.931313	4
5	2	12	1	2	4	651	825	15	22	96.931313	4
5	2	12	1	2	5	754	824	14	24	96.772064	3
2	2	13	0	0	0	306	932	494	61	-1	
3	2	13	1	0	0	306	932	494	61	-1	
4	2	13	1	1	0	306	932	494	30	-1	
5	2	13	1	1	1	306	932	80	24	92.214287	Tahiti
5	2	13	1	1	2	398	932	143	30	92.631729	Sujetador
5	2	13	1	1	3	550	932	43	24	92.442657	sin
5	2	13	1	1	4	604	938	64	18	92.667816	aros
5	2	13	1	1	5	679	932	121	24	92.823265	cazoleta
4	2	13	1	2	0	306	969	237	24	-1	
5	2	13	1	2	1	306	969	67	24	95.187912	5229
5	2	13	1	2	2	384	983	9	2	95.187912	-
5	2	13	1	2	3	404	969	49	24	93.030128	612
5	2	13	1	2	4	464	969	79	24	92.600311	cristal
2	2	14	0	0	0	306	1034	370	63	-1	
3	2	14	1	0	0	306	1034	370	63	-1	
4	2	14	1	1	0	439	1034	237	24	-1	
5	2	14	1	1	1	439	1034	32	24	96.960640	80
5	2	14	1	1	2	541	1034	33	24	96.969688	85
5	2	14	1	1	3	643	1034	33	24	96.809769	95
4	2	14	1	2	0	306	1073	356	24	-1	
5	2	14	1	2	1	306	1073	20	24	88.176376	C
5	2	14	1	2	2	450	1074	8	22	96.674286	1
5	2	14	1	2	3	552	1074	8	22	96.674286	1
5	2	14	1	2	4	654	1074	8	22	96.894470	1
2	2	15	0	0	0	305	1180	368	62	-1	
3	2	15	1	0	0	305	1180	368	62	-1	
4	2	15	1	1	0	305	1180	368	30	-1	
5	2	15	1	1	1	305	1180	43	23	92.992805	AN
5	2	15	1	1	2	361	1180	125	30	90.532944	EV-Flyer
5	2	15	1	1	3	496	1180	71	24	88.993546	FS27
5	2	15	1	1	4	579	1180	94	29	90.933022	(VE30)
4	2	15	1	2	0	305	1218	316	24	-1	
5	2	15	1	2	1	305	1218	110	24	90.335632	V7996Y
5	2	15	1	2	2	426	1232	8	2	96.819160	-
5	2	15	1	2	3	445	1218	50	24	93.305550	089
5	2	15	1	2	4	506	1218	37	24	90.493523	sin
5	2	15	1	2	5	554	1218	67	24	92.887047	color
2	2	16	0	0	0	448	1283	14	62	-1	
3	2	16	1	0	0	448	1283	14	62	-1	
4	2	16	1	1	0	448	1283	14	24	-1	
5	2	16	1	1	1	448	1283	14	24	90.486633	0
4	2	16	1	2	0	450	1323	8	22	-1	
5	2	16	1	2	1	450	1323	8	22	96.966888	1
2	2	17	0	0	0	305	1429	316	61	-1	
3	2	17	1	0	0	305	1429	316	61	-1	
4	2	17	1	1	0	305	1429	287	29	-1	
5	2	17	1	1	1	305	1429	43	23	93.225960	AN
5	2	17	1	1	2	361	1429	52	29	90.213058	Flip
5	2	17	1	1	3	424	1429	84	24	93.095901	Stand
5	2	17	1	1	4	521	1429	71	24	91.654205	FS27
4	2	17	1	2	0	305	1466	316	24	-1	
5	2	17	1	2	1	305	1466	110	24	87.219772	V7206Y
5	2	17	1	2	2	426	1480	8	2	96.858238	-
5	2	17	1	2	3	445	1466	50	24	92.256760	089
5	2	17	1	2	4	506	1466	37	24	92.256760	sin
5	2	17	1	2	5	554	1466	67	24	91.232727	color
2	2	18	0	0	0	448	1531	14	62	-1	
3	2	18	1	0	0	448	1531	14	62	-1	
4	2	18	1	1	0	448	1531	14	24	-1	
5	2	18	1	1	1	448	1531	14	24	88.548019	0
4	2	18	1	2	0	450	1571	8	22	-1	
5	2	18	1	2	1	450	1571	8	22	96.971321	1
2	2	19	0	0	0	306	1677	360	62	-1	
3	2	19	1	0	0	306	1677	360	62	-1	
4	2	19	1	1	0	307	1677	359	24	-1	
5	2	19	1	1	1	307	1677	95	24	92.742462	Póster
5	2	19	1	1	2	412	1677	125	24	91.142830	Toscana
5	2	19	1	1	3	548	1677	39	24	92.266068	'10
5	2	19	1	1	4	598	1677	68	24	96.998138	3454
4	2	19	1	2	0	306	1715	307	24	-1	
5	2	19	1	2	1	306	1715	101	23	91.143295	W727Y
5	2	19	1	2	2	417	1729	9	2	96.451439	-
5	2	19	1	2	3	436	1715	50	24	93.015442	089
