0206;4;AMERICANA CRO.;0;0,00;0,00;N;N;N;1;1;2001-08-08 13:13:14.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
0207;4;CAZADORA CRO.;0;0,00;0,00;N;N;N;1;1;2002-01-24 19:55:02.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
0208;4;TRAJE CRO.;0;0,00;0,00;N;N;N;1;1;2001-08-09 17:53:49.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
0209;4;CHAQUETON CRO.;0;0,00;0,00;N;N;N;1;1;2001-08-09 09:27:45.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
0210;4;GABARDINA CRO.;0;0,00;0,00;N;N;N;1;1;2003-07-10 19:17:21.000;2003-07-11 14:15:30.000;12632256;NULL;NULL;S;;NULL;NULL
0211;4;CHALECO CRO.;0;0,00;0,00;N;N;N;1;1;2001-08-06 10:46:25.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
0212;4;ABRIGO CRO.;0;0,00;0,00;N;N;N;1;1;2001-08-09 10:48:21.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
0214;4;CAMISA M/C;0;0,00;0,00;N;N;N;1;1;2002-01-22 13:30:39.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
0215;4;PARKA CRO.;0;0,00;0,00;N;N;N;1;1;2001-08-09 19:07:13.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
0216;4;POLO CRO.M/C;0;0,00;0,00;N;N;N;1;1;2002-02-02 18:24:26.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
0217;4;POLO CRO.M/L;0;0,00;0,00;N;N;N;1;1;2002-05-10 17:22:37.000;2002-05-11 14:10:51.000;12632256;NULL;NULL;S;;NULL;NULL
0218;4;PANT.CRO.CORTO;0;0,00;0,00;N;N;N;1;1;2003-01-24 12:59:10.000;2003-01-24 14:22:11.000;12632256;NULL;NULL;S;;NULL;NULL
0219;4;CHALECO CRO.;0;0,00;0,00;N;N;N;1;1;2001-09-06 10:36:15.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
03;2;CHICA;0;0,00;0,00;N;N;N;1;1;2001-08-09 10:41:11.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
0301;4;BLUSA M/L;0;0,00;0,00;N;N;N;1;1;2001-08-07 09:44:49.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
0302;4;PANTALON SRA.;0;0,00;0,00;N;N;N;1;1;2001-08-07 09:44:32.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
0303;4;JERSEY CHICA;0;0,00;0,00;N;N;N;1;1;2001-08-07 09:45:21.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
0304;4;CHAQUETA PUNTO SRA.;0;0,00;0,00;N;N;N;1;1;2001-08-22 19:51:46.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
0306;4;CHAQUETA SRA.;0;0,00;0,00;N;N;N;1;1;2001-08-10 20:51:40.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
0307;4;CONJT. FALDA;0;0,00;0,00;N;N;N;1;1;2004-03-05 20:28:36.000;2004-03-06 14:11:31.000;12632256;NULL;NULL;S;;NULL;NULL
0308;4;VESTIDO;0;0,00;0,00;N;N;N;1;1;2002-01-31 19:22:32.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
0309;4;FALDA CORTA;0;0,00;0,00;N;N;N;1;1;2001-08-10 09:55:43.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
0311;4;CHALECO SRA.;0;0,00;0,00;N;N;N;1;1;2001-08-13 20:40:17.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
0313;4;CTA.M/L;0;0,00;0,00;N;N;N;1;1;2001-08-10 19:31:45.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
0314;4;BLUSA M/C;0;0,00;0,00;N;N;N;1;1;2002-01-31 20:14:23.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
0315;4;PARKA SRA.;0;0,00;0,00;N;N;N;1;1;2001-08-10 20:30:31.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
0316;4;BLUSA TIRANTE;0;0,00;0,00;N;N;N;1;1;2009-08-04 18:31:17.000;2004-02-23 14:22:00.000;12632256;0;NULL;S;;NULL;NULL
0317;4;CHAQUETON CHICA;0;0,00;0,00;N;N;N;1;1;2001-08-10 20:26:13.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
0318;4;ABRIGO CHICA;0;0,00;0,00;N;N;N;1;1;2001-08-28 13:22:01.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
